SEP=,
76581794,1 rom ledig Jentebofellesskap nær UIS-studenter inkl. Wi-fi& satelitt/TV,Sørmarksvingen 3B -  Stavanger, 12 m²,3 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=76581794,
89936554,Godkjent 3 roms Sokkel leilighet til leie,Kilenotveien 6B -  Hundvåg, 58 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=89936554,
172297646,3D/ VIRTUAL TOUR: Vassøy- Koselig møblert enebolig med 4 soverom og fin hage/ Cosy and furnished detached house with 4 bedrooms and nice garden,Regeberget 8 -  Vassøy, 136 m²,16 000 kr,EiendomsMegler 1 Boligutleie,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=172297646,
165253840,Stavanger Øst - Kjekk og sentral leilighet med 2 soverom - møblert /  Nice apartment with 2 bedrooms - furnished,Sletten 9 -  H0302 -  Stavanger, 61 m²,10 800 kr,EiendomsMegler 1 Boligutleie,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=165253840,
172576045,STAVANGER SENTRUM- Sjarmerende 2(3) roms leilighet i 2 Etg. - Møblert,Olav Kyrres gate 5 -  Stavanger, 53 m²,9 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172576045,
172561488,Leilighet til leie,FRIHEIM 64C -  Hafrsfjord, 65 m²,7 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172561488,
123590681,Fullt Møblert leilighet med privat parkering! (central apt: furnished w parking),SANDEIDGATA 11 -  Stavanger, 65 m²,11 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=123590681,
83399095,SENTRUM: Flott leilighet med meget høystandard. 3 soverom. 2 p-plasser.,Opheimsgata 31 -  Stavanger, 100 m²,15 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=83399095,
72182212,Moderne leilighet sentralt på Våland,Betalt plassering, 90 m²,16 000 kr,Privat,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=72182212,
153148464,1 rom ledig i bofellesskap på toppen av Våland -  nær sykkelsti til UiS.,Biskop Njåls gate 60 -  Stavanger, 12 m²,4 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=153148464,
146184012,Leilighet i nytt hus,Feltspatveien 17b -  Stavanger, 58 m²,12 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=146184012,
92244904,Attraktiv leilighet - sentrumsnært,Hjelmelandsgate 28 -  Stavanger, 60 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=92244904,
168439578,Leilighet til leie,ØSTHUSVIKVEIEN 17 -  VIKEVÅG -  Rennesøy, 70 m²,8 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=168439578,
172311975,Verven - lys og trivelig 2-roms med hems og terrasse - umøblert,Verven 2 B L230 -  Stavanger, 32 m²,8 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172311975,
128491439,Eiganes toppetasje -  penthouse 76kvm + 50kvm terrasse,Holbergsgate 74A -  Stavanger, 76 m²,15 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=128491439,
85309968,Møblert 3 roms leilighet i Stavanger sentrum til leie. (Annonsen var før for 2 leiligheter),Bergelandsgata 33 -  Stavanger, 87 m²,11 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=85309968,
172240028,Gjerdebakken 17 - Nyere leilighet med 3 soverom og god standard - parkering i lukket anlegg - umøblert,Gjerdebakken 17 -  Stavanger, 91 m²,14 500 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172240028,
172206916,EIGANES/BOKKASKOGEN - Klassisk villa med stor hage - Garasje - Møblert,Nedre Tordenskjoldsgate 19 -  Stavanger, 213 m²,30 000 kr,Utleiemegleren Stavanger,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=172206916,
167773002,Bolig på Sandal til leie,Orrestien 22 -  Stavanger, 220 m²,15 500 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=167773002,
172123237,Lys nyoppusset sentrumsnær leilighet med stor solrik terrasse,Tanke Svilands Gate 65 -  Stavanger, 30 m²,6 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172123237,
72240874,Flott  2-roms leilighet med sjøutsikt til leie,Breivikveien 29A -  Stavanger, 48 m²,9 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=72240874,
172103275,Rolig og sentralt -  egen leilighet over bakkeplan,PEDERSGATA 79 B -  Stavanger, 21 m²,8 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172103275,
143787385,Forus-Ny leilighet - 4 etasje - 2 soverom – møblert - P-plass +10 kvm terasse,Geitastova 1 - Leilighet 404 -  Stavanger, 60 m²,13 900 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=143787385,
172062708,VERVEN - Møblert hybelleilighet - Internett inkl. - Ledig nå!,Verven 38 -  Stavanger, 20 m²,5 900 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172062708,
172021100,Rimelige og sentrumsnære lokaler til leie.,VERVEN 24 A -  Stavanger, 388 m²,19 000 kr,Privat,Andrefinn.no/realestate/lettings/ad.html?finnkode=172021100,
172009247,Verven - møblert leilighet - fransk balkong - inkl TV/Internett,Verven 2B -  Stavanger, 22 m²,7 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172009247,
171965696,VÅLAND - Enebolig med 3 soverom og 2 bad -  møblert - Solrik hage- Sentralt,Kong Carlsgate 27 -  Stavanger, 152 m²,16 000 kr,Utleiemegleren Stavanger,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=171965696,
171964918,EIGANES - Nyrenovert leilighet - 2 soverom - Høy standard - Balkong - Møblert,Ivar Aasensvei 5 H0201 -  Stavanger, 65 m²,12 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171964918,
171964431,Veritashammaren - 3-roms leilighet med gangavstand til sentrum. Umøblert,Veritashammaren 12 A -  Stavanger, 69 m²,10 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171964431,
119523633,Møblert leilighet i Paradis med to soverom,Paradisveien 20 -  Stavanger, 75 m²,9 800 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=119523633,
169383767,Leilighet på nydelige Vassøy,Solvigveien 2 -  Vassøy, 80 m²,6 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=169383767,
82842046,Lekker studio leilighet med Terasse og egen inngang.,Lervigbrygga 168 -  Stavanger, 43 m²,9 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=82842046,
74719902,Leilighet til leie -  sentralt i Stavanger -  3 soverom.,OPHEIMSGATA 64 -  Stavanger, 80 m²,10 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=74719902,
171855921,Lys og trivelig møblert leilighet i et rolig strøk på Hinna,Vågedalsstubben 13B -  Stavanger, 80 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171855921,
75595356,Lys og lekker leilighet,Steingaten/Holbersgaten. Holbergsgaten 74b -  4009 Stavanger -  Stavanger, 97 m²,16 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=75595356,
72182212,Moderne leilighet sentralt på Våland,Hafrsfjordgata 63 -  Stavanger, 90 m²,16 000 kr,Privat,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=72182212,
171776860,Sentral leilighet med 2 soverom,Nymannsveien 36 -  Stavanger, 55 m²,9 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171776860,
171721348,Nyere 2-roms leilighet -  fullt møblert -  sentralt i Stavanger. Parkering i lukket anlegg. Ledig nå.,Rennesøygt 14A -  Stavanger, 56 m²,12 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171721348,
126147858,Møblert lys hybelleilighet/ny kjøkken/parkering på Vaulen,Brauta 24 -  Stavanger, 70 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=126147858,
171545399,Verven - Lekker 2-roms med stor terrasse og sjøutsikt - møblert,Badehusgata 45 -  Stavanger, 41 m²,10 500 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171545399,
162692203,Sokkelleilighet til leie,Hafrsfjord, 66 m²,8 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=162692203,
171515899,EIGANES- Romslig og fin 3- roms leilighet- Møblert- Kabeltv og Bredbånd inkludert!,Bretlandsgata 47 -  Stavanger, 71 m²,15 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171515899,
153337873,2 roms leilighet m/stor terrasse og innendørs parkering m/ladestasjon for El-bil,Grannesstien 19 -  Hafrsfjord, 49 m²,12 350 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=153337873,
151528517,Leilighet m/2sov delvis møblert - Stavanger sentrum,OLAVSKLEIVÅ 27 -  Stavanger, 75 m²,12 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=151528517,
98211137,Råflott nyere leilighet på Eiganes. Strøm -  internett og rengjøring inkludert!,Stavanger, 90 m²,14 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=98211137,
171340260,Østre bydel -Fullt møblert leilighet med 2 soverom / Fully furnished apartment with 2 bedrooms.,Ole Blix' gate 16. 201 -  Stavanger, 80 m²,10 000 kr,EiendomsMegler 1 Boligutleie,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=171340260,
171321289,Lys 2 roms leilighet. Sentral beliggenhet.,SVERDRUPS GATE 46 -  Stavanger, 58 m²,10 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171321289,
171049393,Sentrum - Treroms leilighet 5 min fra buss/tog-stasjon og Breiavatnet/ Two bedroom apt 5 min from bus/train station,Saudagata 15 -  Stavanger, 54 m²,12 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171049393,
171359649,Lekker leilighet m/2 soverom -  heis -  stor solrik altan og garasje,Grasholmstubben -  leilighet 306 -  Hundvåg, 80 m²,11 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171359649,
171363543,Ærverdig og møblert villa med høy standard -  stor tomt og fin beliggenhet.,Niels Abels gate 3A -  Stavanger, 333 m²,50 000 kr,Utleiemegleren Stavanger,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=171363543,
171181298,Leilighet i Stavanger sentrum med 4 soverom,Rokkahaugen 1 -  Stavanger, 85 m²,11 500 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171181298,
171094615,STAVANGER SENTRUM- Lys og fin 2- roms leilighet i 4 etg.- Møblert- Utsikt- Internett inkludert- Korttidsleie,Kirkegata 18 -  Stavanger, 45 m²,8 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171094615,
170838846,Sentrum - Fullt møblert og fin leilighet med 2 soverom -  terrasse og parkering / Fully furnished and nice apartment with 2 bedrooms -  terrace and parking,Øvre Strandgate 113 -  Stavanger, 110 m²,18 000 kr,EiendomsMegler 1 Boligutleie,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=170838846,
170846475,3D/ VIRTUAL TOUR: Stavanger sentrum - Flott møblert leilighet med 2 soverom / Nice furnished apartment with 2 bedrooms.,St. Olavs gate 11 H1304 (leil. 107) -  Stavanger, 107 m²,24 000 kr,EiendomsMegler 1 Boligutleie,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=170846475,
170924712,MADLA- Flott 3-roms leilighet med stor terrasse og parkering,Madlastokken 2A -  Hafrsfjord, 67 m²,12 500 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=170924712,
75687630,Enebolig på Sjernarøy med båtplass  til leie på åremål,Norheimsbergveien 79 -  Sjernarøy, 75 m²,6 000 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=75687630,
170486880,HUNDVÅG/BUØY - Leilighet med 2 soverom -  delvis møblert. Ledig nå!,Fregattveien 18A -  Hundvåg, 59 m²,9 800 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=170486880,
170238547,Landlig beliggende enebolig med 4 soverom og 2 bad,Mehusveien 28 -  Rennesøy, 160 m²,15 000 kr,Utleiemegleren Stavanger,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=170238547,
72135109,3 års gammel moderne kjellerleilighet til leie,Skårungeveien 7 -  Hundvåg, 90 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=72135109,
174514720,Enebolig med 4 soverom og stor hage til leie,Betalt plassering, 145 m²,12 500 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=174514720,
169694491,BUØY - Lekker 4-roms leilighet med høy standard leies ut møblert - Ledig nå,Fregattveien 5 -  Hundvåg, 110 m²,16 500 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=169694491,
169245177,Sentrum - lekker 3-roms leilighet med balkong - Parkering i lukket anlegg.,Nedre Holmegate 9B -  Stavanger, 79 m²,23 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=169245177,
169244885,Verven - Unik leilighet med fantastisk utsikt - møblert,Verven 48 H0802 -  Stavanger, 112 m²,28 000 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=169244885,
169006957,Flott 3-roms med nydelig utsikt- Langtidsleie,Sørbøveien 667
Leilighet C3 -  Rennesøy, 83 m²,8 750 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=169006957,
168254102,Leilighet midt i Stavanger sentrum - 3 soverom -,Smedgate 7
H0300 -  Stavanger, 73 m²,11 900 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=168254102,
167818309,STAVANGER/BJERKSTED - Sjarmerende del av bolig i flotte omgivelser med hage - Møblert - Ledig nå,Jensahagen 5 B -  Stavanger, 100 m²,14 500 kr,Utleiemegleren Stavanger,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=167818309,
164634913,3D/ VIRTUAL TOUR: Bjergsted - Sentrumsnær leilighet 2 soverom og 2 balkonger / Apartment with 2 bedrooms and 2 balconies near the city centre. Furnishing to be agreed.,Sverdrups gate 15 H0302 -  Stavanger, 86 m²,17 000 kr,EiendomsMegler 1 Boligutleie,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=164634913,
164356234,3D/ VIRTUAL TOUR: Tasta - Stor familiebolig med 3 stuer -  4 soverom og 3 bad / Large family house with 3 living rooms -  4 bedrooms and 3 bathrooms,Sandsteinveien 2A -  Stavanger, 231 m²,26 000 kr,EiendomsMegler 1 Boligutleie,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=164356234,
164098495,Stor og innholdsrik enebolig i rolig område med 6 soverom -  solrik og skjermet tomt. Umøblert.,Leiteveien 25 -  Stavanger, 337 m²,30 000 kr,Utleiemegleren Stavanger,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=164098495,
162650891,Romslig enebolig med nytt kjøkken og bad - Garasje - inkl TV/Internett,Tjensvollveien 50 -  Stavanger, 152 m²,21 000 kr,Utleiemegleren Stavanger,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=162650891,
162539141,Nyoppusset 3-roms med parkering og balkong. Møblert.,St. Olavs gate 13 -  Stavanger, 107 m²,19 500 kr,Utleiemegleren Stavanger,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=162539141,
162479681,Stavanger sentrum - Nylig oppusset leilighet med flott utsikt - 2 soverom / Newly renovated apartment with nice view - 2 bedrooms.,St. Olavs gate 7 H1302/Leil. 49 -  Stavanger, 107 m²,23 000 kr,EiendomsMegler 1 Boligutleie,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=162479681,
161963766,3D/ VIRTUAL TOUR: Ytre Tasta - Umøblert vertikal-delt bolig med 3 (4) soverom og 3 bad / Unfurnished semi-detached house with 3 (4) bedrooms and 3 bathrooms,Finnestadveien 47 -  Stavanger, 208 m²,22 000 kr,EiendomsMegler 1 Boligutleie,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=161963766,
161894112,3D/ VIRTUAL TOUR: Madla - Korttidsleie - Fullt møblert rekkehus med nydelig utsikt over Hafrsfjord - 3 soverom til leie for 1 år / Shortterm rent - Fully furnished row-house with beautiful view to Hafrsfjord - 3 bedrooms for rent for 1 year,Utleid, 109 m²,Utleid,EiendomsMegler 1 Boligutleie,Rekkehusfinn.no/realestate/lettings/ad.html?finnkode=161894112,
161708225,Moderne leilighet 2 sov med balkong / Modern 2 bedroom apartment with balcony,ØVRE STRANDGATE 113 -  Stavanger, 100 m²,21 000 kr,City Housing AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=161708225,
161245969,SVG CENTER *Big room *Behind SAS Radisson Atlantic *200M to train/busstation,KNUD HOLMS GATE 12 -  Stavanger, 15 m²,3 900 kr,Kheop AS,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=161245969,
157351019,Leilighet med 4 soverom Stavanger Sentrum,Møllegata 81 -  Stavanger, 80 m²,9 000 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=157351019,
157350905,Leilighet Stavanger sentrum 2 soverom -  Stokka,Christian Skredsvigs vei 5 -  Stavanger, 60 m²,8 500 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=157350905,
157350287,Leilighet i Stavanger Sentrum -  1 soverom.,Møllegata 81 -  Stavanger, 50 m²,7 500 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=157350287,
157350138,Leilighet Stavanger sentrum 150m2,Køhlersvei 13 -  Stavanger, 150 m²,23 000 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=157350138,
156645446,Leilighet i Stavanger sentrum med 2 soverom,Møllegata 81 -  Stavanger, 60 m²,9 000 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=156645446,
146618772,Moderne leilighet 1 sov / Modern 1 bedroom apartment.,Jåttåvågveien 22 -  Stavanger, 58 m²,14 000 kr,City Housing AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=146618772,
142338006,Kampen/Eiganes * Lys trivelig *50m fra Coop/Romsøe/Al Forno *Ledig nå,SOLBAKKEVEIEN 12 -  Stavanger, 35 m²,7 900 kr,Kheop AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=142338006,
141763664,UTLEID/NOT FREE  Liveien 4a -  Hinna bofellesskap/shared home kr 3500,Liveien 4A -  Stavanger, 15 m²,3 500 kr,Permaform Materials AS,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=141763664,
139742667,Center *Room in shared flat by the center *Only 3 rooms *500/500 internet,EIGANESVEIEN 13 B -  Stavanger, 80 m²,3 900 kr,Kheop AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=139742667,
138739063,Leilighet Stavanger sentrum 4 soverom,Nedre Tordenskjolds gt 14 -  Stavanger, 95 m²,15 000 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=138739063,
129151017,STAVANGER SENTRUM: Fantastisk 2-roms leilighet i Verksgata 12. Korttid/langtid,VERKSGATA 12 A -  Stavanger, 40 m²,21 500 kr,Frogner House Apartments AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=129151017,
125011451,STAVANGER SENTRUM: Ny 4-roms leilighet perfekt for kort/langtidsleie.,VERKSGATA 12 A -  Stavanger, 110 m²,35 000 kr,Frogner House Apartments AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=125011451,
125009834,Fantastisk 3-roms leilighet i Stavanger for kort/langtidsleie 8000 - -/uke,VERKSGATA 12 A -  Stavanger, 70 m²,25 000 kr,Frogner House Apartments AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=125009834,
115476861,Lys og luftig loftsleilighet med parkering,HJELMELANDSGATA 2 -  Stavanger, 40 m²,8 000 kr,Witro AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=115476861,
107059814,Leilighet med 3 soverom Stavanger sentrum,PEDER KLOWS GATE 8 -  Stavanger, 85 m²,12 000 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=107059814,
105611541,Leilighet i Stavanger sentrum med 2 soverom,Lydersagens gt 18 -  Stavanger, 60 m²,8 500 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=105611541,
93067352,Leilighet på Eiganes -  2 soverom sentralt,Lars Vaages gt 21 -  Stavanger, 60 m²,11 500 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=93067352,
92211207,Leilighet i Stavanger sentrum med 2 soverom,PederKlows gate 8 -  Stavanger, 60 m²,10 000 kr,Westbo AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=92211207,
83441996,VÅLAND/SVG CENTER: Room 50m from Coop Prix in calm area,KONG CARLS GATE 33 -  Stavanger, 15 m²,3 350 kr,Kheop AS,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=83441996,
72072228,Sentrum *2 sov *Varme i alle gulv *200m til Domkirken *Fiber *Terrasse,VAISENHUSGATA 24 -  Stavanger, 60 m²,9 900 kr,Kheop AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=72072228,
